"author_id","indexed_name","surname","given_name","gender","affiliation_current","citation_count","cited_by_count","coauthor_count","document_count","authorEC_doc_CS_2018","author_doc_CS_all_2018","author_doc_CS_all","publication_range","hindex","address","affiliation_name","department_id","department_name","author_count","city","country","date_created","affil_document_count","org_URL","org_domain","org_type","postal_code","search_link","sort_name","state","category"
57204761668,"Avila R.","Avila","R. F.",,121671756,0,0,2,1,1,1,1,"2018-2018",0,,"CENTROSUR SIGADE",,,1,"Cuenca","Ecuador","29/11/2018",1,,,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28121671756%29","CENTROSUR SIGADE",,"nationalW"
56684525000,"Ávila R.","Ávila","René S.","M",60105693,10,10,14,4,2,2,2,"2015-2016",2,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",116079299,"Grupo de Investigación de Telecomunicaciones",0,"Cuenca","Ecuador","17/12/2015",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28116079299%29","Grupo de Investigación de Telecomunicaciones","Azuay","national"
57205528882,"Avila S.","Avila","Sebastian Ruiz","M",60108706,0,0,3,1,1,1,1,"2018-2018",0,"Av. 24 de Mayo 7-77 and Hernán Malo","Universidad del Azuay",118600881,"Escuela de Ingeniería Electrónica",0,"Cuenca","Ecuador","12/6/2017",0,"http://www.uazuay.edu.ec/?language=en",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118600881%29","Escuela de Ingeniería Electrónica",,"nationalN"
57205532440,"Avila-Cardenas P.","Avila-Cardenas","Pablo","M",60105693,0,0,1,1,1,1,1,"2018-2018",0,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",116079302,"Departamento de Ingeniería Mecánica",0,"Cuenca","Ecuador","17/12/2015",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28116079302%29",,"Azuay","nationalP"
57200211628,"Ávila-Pesántez D.","Ávila-Pesántez","Diego Fernando","M",60108603,15,14,19,8,2,3,7,"2017-2020",2,"Panamericana Sur km 1 1/2","Escuela Superior Politécnica de Chimborazo",,,459,"Riobamba","Ecuador","7/5/2017",371,"https://www.espoch.edu.ec/",,"univ","060155","https://api.elsevier.com/content/search/scopus?query=af-id%2860108603%29","Escuela Superior Politécnica de Chimborazo",,"national"
57000285200,"Aviles H.","Aviles","Hugo Moreno","M",60108603,2,2,4,1,1,1,1,"2015-2015",1,"Panamericana Sur km 1 1/2","Escuela Superior Politécnica de Chimborazo",118417744,"Facultad de Informática y Electrónica",0,"Riobamba","Ecuador","8/5/2017",0,"https://www.espoch.edu.ec/",,,"060155","https://api.elsevier.com/content/search/scopus?query=af-id%28118417744%29","Facultad de Informática y Electrónica",,"national"
57191971070,"Aviles J.","Aviles","Juan C.","M",60072061,18,17,4,3,2,2,3,"2016-2019",2,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",104801509,"Faculty of Electrical and Computer Engineering",0,"Guayaquil","Ecuador","2/2/2008",0,"http://www.espol.edu.ec/","espol.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28104801509%29","Faculty of Electrical and Computer Engineering","Guayas","national"
57204707988,"Avilés J.","Avilés","Jennifer Alexis","F",60072042,0,0,4,1,1,1,1,"2018-2018",0,"Ciudadela Universitaria Salvador Allende, Av. Delta y Av. Kennedy","Universidad de Guayaquil",119741089,"Facultad de Filosofía Letras y Ciencias de la Educación",0,"Guayaquil","Ecuador","13/11/2017",0,"http://www.ug.edu.ec/","ug.edu.ec",,"090514","https://api.elsevier.com/content/search/scopus?query=af-id%28119741089%29","Facultad de Filosofía Letras y Ciencias de la Educación","Guayas","national"
57192079920,"Aviles M.","Aviles","María","F",105672924,5,5,9,2,1,2,2,"2016-2016",2,"Guayaquil","Universidad Agraria del Ecuador",115011143,"Facultad de Ciencias Agrarias",0,"Guayaquil","Ecuador","27/2/2015",0,,,,59304,"https://api.elsevier.com/content/search/scopus?query=af-id%28115011143%29","Facultad de Ciencias Agrarias",,"national"
57196150604,"Avilés-Vera M.","Avilés-Vera","María Del Pilar","F",116137992,1,1,11,3,2,2,2,"2017-2018",1,"Av. 25 de Julio y Pio Jaramillo, P.O. BOX 09-04-100","Agrarian University of Ecuador",121522975,"School Computer Engineering and Information Science",0,"Guayaquil","Ecuador","6/11/2018",0,,,,"090104","https://api.elsevier.com/content/search/scopus?query=af-id%28121522975%29","School Computer Engineering and Information Science",,"national"
56020938700,"Awin F.","Awin","Faroq Ali",,60072594,107,66,15,19,1,6,14,"2013-2019",6,"PO Box 13275","University of Tripoli",108500858,"Department of Electrical and Electronic Engineering",0,"Tripoli","Libyan Arab Jamahiriya","9/5/2010",0,"https://uot.edu.ly/en/","uot.edu.ly",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28108500858%29",,,"externalN"
57193956764,"Ayabaca C.","Ayabaca","César R.","M",60072054,5,4,7,3,2,2,2,"2017-2019",1,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",117228978,"Departamento de Ingeniería Mecánica",0,"Quito","Ecuador","1/9/2016",0,"https://www.epn.edu.ec/","epn.edu.ec",,170517,"https://api.elsevier.com/content/search/scopus?query=af-id%28117228978%29","Departamento de Ingeniería Mecánica","Ecuador","national"
8922223900,"Ayala C.","Ayala","Claudia P.","F",60007592,542,449,77,56,2,48,49,"2005-2019",12,"C. Jordi Girona, 31","Universitat Politècnica de Catalunya",,,10382,"Barcelona","Spain","2/2/2008",49043,"https://www.upc.edu/en","upc.edu","univ","08034","https://api.elsevier.com/content/search/scopus?query=af-id%2860007592%29","Politécnica de Catalunya, Universitat","Barcelona","externalN"
57201883936,"Ayala D.","Ayala","Diego","M",60072054,1,1,1,1,1,1,1,"2018-2018",1,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",,,1031,"Quito","Ecuador","2/2/2008",1861,"https://www.epn.edu.ec/","epn.edu.ec","univ",170517,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072054%29","Escuela Politecnica Nacional, Ecuador","Ecuador","national"
57210646638,"Ayala E.","Ayala","Erika","F",60105693,0,0,5,1,1,1,1,"2017-2017",0,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",119803283,"Carrera de Ingeniería Mecatrónica",0,"Cuenca","Ecuador","27/11/2017",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28119803283%29","Carrera de Ingeniería Mecatrónica","Azuay","national"
57201114033,"Ayala E.","Ayala","Edy","M",60105693,0,0,8,2,2,2,2,"2018-2018",0,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",116079290,"Department of Mechanical Engineering",0,"Cuenca","Ecuador","17/12/2015",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28116079290%29","Department of Mechanical Engineering","Azuay","national"
57205599431,"Ayala M.","Ayala","Maria G.","F",60072054,0,0,4,1,1,1,1,"2018-2018",0,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",,,1031,"Quito","Ecuador","2/2/2008",1861,"https://www.epn.edu.ec/","epn.edu.ec","univ",170517,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072054%29","Escuela Politecnica Nacional, Ecuador","Ecuador","nationalN"
57202946279,"Ayala P.","Ayala","Paulina X.","F",60106645,9,9,21,5,5,5,5,"2018-2018",2,,"Universidad Técnica de Ambato",118350018,"Electrónica e Industrial",0,"Ambato","Ecuador","22/4/2017",0,"http://www.uta.edu.ec/v2.0/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118350018%29","Electrónica e Industrial",,"national"
56644755400,"Ayala Taco J.","Ayala Taco","Jaime Paul","M",60104598,3,3,3,1,1,1,1,"2015-2015",1,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",,,1490,"Sangolqui","Ecuador","28/2/2014",1654,"http://www.espe.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104598%29","Escuela Politécnica del Ejército",,"national"
57203120335,"Ayala W.","Ayala","Wendy","F",60104598,0,0,4,1,1,1,1,"2018-2018",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114593028,"Department of Computer Science",0,"Sangolqui","Ecuador","28/8/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114593028%29","Department of Computer Science",,"national"
57204942711,"Ayavaca M.","Ayavaca","Maria","F",60072035,0,0,6,1,1,1,1,"2018-2018",0,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",104801242,"Facultad de Ciencias Médicas",0,"Cuenca","Ecuador","2/2/2008",0,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28104801242%29","Facultad de Ciencias Médicas",,"nationalN"
57203343637,"Ayaviri D.","Ayaviri","Dante","M",60108604,1,1,2,2,2,2,2,"2018-2018",1,"km. 1 1/2 vía Guano, Avenida Antonio Jose de Sucre","Universidad Nacional de Chimborazo",118430186,"Facultad de Ciencias Políticas y Administrativas",0,"Riobamba","Ecuador","13/5/2017",0,"http://www.unach.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118430186%29","Facultad de Ciencias Políticas y Administrativas",,"national"
57196237183,"Ayaviri V.","Ayaviri","Víctor D.","M",60108604,2,2,2,2,2,2,2,"2017-2017",1,"km. 1 1/2 vía Guano, Avenida Antonio Jose de Sucre","Universidad Nacional de Chimborazo",118430186,"Facultad de Ciencias Políticas y Administrativas",0,"Riobamba","Ecuador","13/5/2017",0,"http://www.unach.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118430186%29","Facultad de Ciencias Políticas y Administrativas",,"national"
57205529529,"Ayora A.","Ayora","Andres Auquilla","M",60108706,2,2,3,1,1,1,1,"2018-2018",1,"Av. 24 de Mayo 7-77 and Hernán Malo","Universidad del Azuay",118600881,"Escuela de Ingeniería Electrónica",0,"Cuenca","Ecuador","12/6/2017",0,"http://www.uazuay.edu.ec/?language=en",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118600881%29","Escuela de Ingeniería Electrónica",,"nationalN"
35564144900,"Ayyanar R.","Ayyanar","Rajapandian",,60003892,4306,3399,114,168,1,5,8,"1996-2019",30,"1151 S. Forest Ave.","Arizona State University",109635979,"Department of Electrical Engineering",0,"Tempe","United States","8/11/2010",0,"http://www.asu.edu/","asu.edu",,85281,"https://api.elsevier.com/content/search/scopus?query=af-id%28109635979%29",,"AZ","externalN"
57203914081,"Azar V.","Azar","Vahid Moghimi",,60031777,28,28,9,1,1,1,1,"2018-2018",1,"Zargandeh, Dr Shariati Avenue","Islamic Azad University",109595822,"Sofian Branch",0,"Tehran","Iran","19/10/2010",0,"http://www.iau.ac.ir/","iautmu.ac.ir",,1477893855,"https://api.elsevier.com/content/search/scopus?query=af-id%28109595822%29",,"Tehran Province","externalN"
55764116700,"Azócar L.","Azócar","Luis Antonio","M",60092360,0,0,7,3,2,2,2,"2013-2017",0,"Esquina La Mansion Quebrada","Universidad Nacional Abierta, Caracas",112437876,"Department of Mathematics",0,"Caracas","Venezuela","26/11/2011",0,"http://www.una.edu.ve/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28112437876%29",,,"externalN"
22733341000,"Azorin-Lopez J.","Azorin-Lopez","Jorge","M",60010844,218,196,50,50,3,40,44,"2002-2019",7,"Carretera San Vicente del Raspeig","Universitat d'Alacant",113151356,"Department of Computer Science and Technology",0,"Alicante","Spain","2/11/2012",0,"http://www.ua.es/en/index.html","ua.es",,3690,"https://api.elsevier.com/content/search/scopus?query=af-id%28113151356%29",,"Alicante","externalN"
54583157100,"Azpilicueta L.","Azpilicueta","Leyre",,60007966,716,383,99,97,2,36,40,"2011-2019",14,"Ave Eugenio Garza Sada 2501 sur","Tecnologico de Monterrey",,,4848,"Monterrey","Mexico","3/2/2008",9073,"http://tec.mx/en","tec.mx","univ",64849,"https://api.elsevier.com/content/search/scopus?query=af-id%2860007966%29","Tecnológico de Monterrey","NLE","externalN"
55330385900,"Azurdia-Meza C.","Azurdia-Meza","Cesar A.","M",60012464,282,168,94,70,2,49,60,"2011-2019",8,"Avenida Libertador Bernardo O'Higgins 1058","Universidad de Chile",,,16429,"Santiago","Chile","2/2/2008",50128,"http://www.uchile.cl/english","uchile.cl","univ",8320000,"https://api.elsevier.com/content/search/scopus?query=af-id%2860012464%29","Chile, Universidad de","RM","externalN"
57205660950,"Baca M.","Baca","Michael","M",60104598,2,2,4,1,1,1,1,"2018-2018",1,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114210552,"Departamento de Eléctrica y Electrónica",0,"Sangolqui","Ecuador","28/2/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114210552%29","Departamento de Eléctrica y Electrónica",,"nationalN"
57200378116,"Bacilio J.","Bacilio","Jacqueline","F",60105694,0,0,6,1,1,1,1,"2018-2018",0,"Avda. principal","Universidad Estatal Península de Santa Elena",,,189,"La Libertad","Ecuador","4/11/2015",202,"https://www.upse.edu.ec/","upse.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860105694%29","Estatal Península de Santa Elena, Universidad","Santa Elena","national"
57192306111,"Baculima F.","Baculima","Fernando","M",60072035,9,8,11,6,6,6,6,"2016-2018",2,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",,,777,"Cuenca","Ecuador","2/2/2008",1262,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072035%29","Cuenca, University of",,"national"
57194651425,"Baculima R.","Baculima","Remigio Guevara","M",60072035,0,0,3,1,1,1,1,"2017-2017",0,"Av. 12 de Abril s/n Ciudadela Universitaria","University of Cuenca",118714599,"Austro Seismic Network",0,"Cuenca","Ecuador","5/7/2017",0,"http://rai.ucuenca.edu.ec/","rai.ucuenca.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28118714599%29","Austro Seismic Network",,"national"
57200191464,"Baculima-Pintado M.","Baculima-Pintado","Marco","M",60105693,0,0,3,1,1,1,1,"2017-2017",0,"Calle Vieja 12-30 y Elia Liut","Universidad Politécnica Salesiana, Cuenca",117159209,"Electronic Engineering",0,"Cuenca","Ecuador","24/8/2016",0,"https://www.ups.edu.ec/en","ups.edu.ec",,"010105","https://api.elsevier.com/content/search/scopus?query=af-id%28117159209%29","Electronic Engineering","Azuay","national"
22133620500,"Badia S.","Badia","Santiago","M",60007592,1648,1032,64,78,1,36,44,"2006-2020",24,"C. Jordi Girona, 31","Universitat Politècnica de Catalunya",,,10382,"Barcelona","Spain","2/2/2008",49043,"https://www.upc.edu/en","upc.edu","univ","08034","https://api.elsevier.com/content/search/scopus?query=af-id%2860007592%29","Politécnica de Catalunya, Universitat","Barcelona","externalN"
55803690300,"Baethge E.","Baethge","Erick","M",60026438,6,6,4,2,1,1,1,"2012-2014",2,"Sartenejas , Baruta","Universidad Simón Bolívar",,,3245,"Caracas","Venezuela","2/2/2008",9895,"http://www.usb.ve/","usb.ve","univ","89 000","https://api.elsevier.com/content/search/scopus?query=af-id%2860026438%29","Simón Bolívar, Caracas, Universidad","Edo. Miranda","externalN"
57202199087,"Baez E.","Baez","Edgar","M",60072054,3,2,4,2,1,1,1,"2018-2018",1,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",,,1031,"Quito","Ecuador","2/2/2008",1861,"https://www.epn.edu.ec/","epn.edu.ec","univ",170517,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072054%29","Escuela Politecnica Nacional, Ecuador","Ecuador","national"
57205595419,"Baez E.","Baez","Esteban Perez","M",60104598,1,1,4,1,1,1,1,"2018-2018",1,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",114477179,"Departamento de Ciencias de la Energía y Mecánica",0,"Sangolqui","Ecuador","5/7/2014",0,"http://www.espe.edu.ec/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114477179%29","Departamento de Ciencias de la Energía y Mecánica",,"nationalN"
57201503696,"Baez R.","Baez","Ruben","M",60072064,3,3,4,1,1,1,1,"2018-2018",1,"San Cayetano Alto","Universidad Tecnica Particular de Loja",114206742,"Departamento de Ciencias de la Computación y Electrónica",0,"Loja","Ecuador","27/2/2014",0,"http://www.utpl.edu.ec/","utpl.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28114206742%29","Departamento de Ciencias de la Computación y Electrónica",,"national"
25921308800,"Bahillo A.","Bahillo","Alfonso","M",60006565,867,720,69,61,1,32,35,"2008-2019",15,"Avenida de las Universidades, 24","Universidad de Deusto",,,1070,"Bilbao","Spain","3/2/2008",3088,"http://www.deusto.es/cs/Satellite/deusto/en/university-deusto?cambioidioma=si","deusto.es","univ",28006,"https://api.elsevier.com/content/search/scopus?query=af-id%2860006565%29","Deusto, Universidad de","Madrid","externalN"
57204980196,"Bahmanoo S.","Bahmanoo","Sam","M",60033154,1,1,9,2,1,1,2,"2018-2019",1,"1455 de Maisonneuve Boulevard W","Concordia University",104685098,"Department of Building, Civil and Environmental Engineering",0,"Montreal","Canada","2/2/2008",0,"https://www.concordia.ca/","concordia.ca",,"H3G 1M8","https://api.elsevier.com/content/search/scopus?query=af-id%28104685098%29",,"QC","externalN"
6508251119,"Bahsoon R.","Bahsoon","Rami",,60019702,925,736,133,130,3,109,118,"2001-2020",17,"Ring Road","University of Birmingham",112653071,"School of Computer Science",0,"Birmingham","United Kingdom","5/3/2012",0,"https://www.birmingham.ac.uk/index.aspx","birmingham.ac.uk",,"B15 2TT","https://api.elsevier.com/content/search/scopus?query=af-id%28112653071%29",,"West Midlands","externalN"
57205081108,"Baidal C.","Baidal","Christopher S.","M",60072061,0,0,4,1,1,1,1,"2018-2018",0,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",116283313,"Campus Gustavo Galindo",0,"Guayaquil","Ecuador","5/2/2016",0,"http://www.espol.edu.ec/","espol.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28116283313%29","Campus Gustavo Galindo","Guayas","nationalN"
57194336409,"Bajaña B.","Bajaña","Byron","M",60072061,2,2,3,1,1,1,1,"2017-2017",1,"Malecon 100 y Loja","Escuela Superior Politecnica del Litoral Ecuador",,,1054,"Guayaquil","Ecuador","2/2/2008",1618,"http://www.espol.edu.ec/","espol.edu.ec","resi",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072061%29","Escuela Superior Politecnica del Litoral Ecuador","Guayas","national"
8387383100,"Bakeroot B.","Bakeroot","Benoit",,60033316,777,536,111,64,1,4,4,"2001-2020",17,"Campus Ufo, Rectorate, Sint-Pietersnieuwstraat 25","Universiteit Gent",104694077,"Department of Electronics and Information Systems (ELIS)",0,"Ghent","Belgium","2/2/2008",0,"https://www.ugent.be/en","ugent.be",,9000,"https://api.elsevier.com/content/search/scopus?query=af-id%28104694077%29",,"VOV","externalN"
57210763752,"Balaji U.","Balaji","Upasana K.",,60005147,2,2,2,1,1,1,1,"2018-2018",1,"Tirumalaisamudram","SASTRA Deemed University",113180870,"School of Electrical and Electronic Engineering",0,"Thanjavur","India","19/11/2012",0,"https://www.sastra.edu/","sastra.edu",,613401,"https://api.elsevier.com/content/search/scopus?query=af-id%28113180870%29",,"TN","externalN"
56716526800,"Balarezo J.","Balarezo","Julio E.","M",60106645,0,0,2,1,1,1,1,"2015-2015",0,,"Universidad Técnica de Ambato",116972017,"Faculty of Systems Engineering, Electronics and Industrial",0,"Ambato","Ecuador","8/7/2016",0,"http://www.uta.edu.ec/v2.0/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28116972017%29","Faculty of Systems Engineering, Electronics and Industrial",,"national"
57196436388,"Balarezo-López J.","Balarezo-López","Julio E.","M",60106645,0,0,3,1,1,1,1,"2017-2017",0,,"Universidad Técnica de Ambato",119741152,"Grupo de Decisiones e Innovación",0,"Ambato","Ecuador","13/11/2017",0,"http://www.uta.edu.ec/v2.0/",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28119741152%29","Grupo de Decisiones e Innovación",,"national"
57202867087,"Baldeón J.","Baldeón","Jonathan","M",60104441,1,1,19,3,1,1,3,"2018-2020",1,"Av. de los Granados E12-41 y Colimes esq.","Universidad de las Americas - Ecuador",118444196,"Intelligent and Interactive Systems Lab (SI2 Lab)",0,"Quito","Ecuador","15/5/2017",0,"https://www.udla.edu.ec/","udla.edu.ec",,170125,"https://api.elsevier.com/content/search/scopus?query=af-id%28118444196%29","Intelligent and Interactive Systems Lab (SI2 Lab)","Pichincha","national"
6506153477,"Baldini Filho R.","Baldini Filho","Renato","M",60029570,43,39,18,16,1,10,10,"1994-2011",3,"Cidade Universitaria Zeferino Vaz SN - Reitoria","Universidade Estadual de Campinas",104498022,"Departamento de Comunicações",0,"Campinas","Brazil","2/2/2008",0,"http://www.unicamp.br","unicamp.br",,"13083-970","https://api.elsevier.com/content/search/scopus?query=af-id%28104498022%29","Departamento de Comunicações","SP","external"
57195319085,"Balladarez K.","Balladarez","Katherine","F",60072064,0,0,3,1,1,1,1,"2017-2017",0,"San Cayetano Alto","Universidad Tecnica Particular de Loja",,,983,"Loja","Ecuador","2/2/2008",1450,"http://www.utpl.edu.ec/","utpl.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072064%29","Tecnica Particular de Loja, Universidad",,"national"
26664260600,"Ballari D.","Ballari","Daniela","F",60108706,85,81,37,14,2,3,4,"2006-2020",6,"Av. 24 de Mayo 7-77 and Hernán Malo","Universidad del Azuay",,,216,"Cuenca","Ecuador","12/6/2017",240,"http://www.uazuay.edu.ec/?language=en",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860108706%29","Azuay, Universidad del",,"national"
57194797151,"Ballesteros F.","Ballesteros","Fanny","F",60072059,1,1,5,5,1,1,5,"2018-2020",1,"Diego de Robles y Via Interoceanica","Universidad San Francisco de Quito",,,695,"Quito","Ecuador","2/2/2008",2386,"http://www.usfq.edu.ec/","usfq.edu.ec","univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860072059%29","San Francisco de Quito, Universidad",,"national"
6507063425,"Baloian N.","Baloian","Nelson A.","M",60012464,719,558,140,167,2,140,146,"2000-2019",13,"Avenida Libertador Bernardo O'Higgins 1058","Universidad de Chile",111585142,"Department of Computer Science",0,"Santiago","Chile","20/8/2011",0,"http://www.uchile.cl/english","uchile.cl",,8320000,"https://api.elsevier.com/content/search/scopus?query=af-id%28111585142%29",,"RM","externalN"
57203042460,"Balseca J.","Balseca","Jhon A.","M",60104598,0,0,4,1,1,1,1,"2018-2018",0,"Av General Ruminahui s / n,","Universidad de las Fuerzas Armadas ESPE",,,1490,"Sangolqui","Ecuador","28/2/2014",1654,"http://www.espe.edu.ec/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860104598%29","Escuela Politécnica del Ejército",,"national"
57205337025,"Balseca M.","Balseca","Mariela Cumanda","F",60072038,1,1,23,2,1,,,"2019-2019",1,"Ciudadela Universitaria. Avenue America","Universidad Central del Ecuador",115000074,"School of Dentistry",0,"Quito","Ecuador","24/2/2015",0,"http://www.uce.edu.ec/","uce.edu.ec",,170129,"https://api.elsevier.com/content/search/scopus?query=af-id%28115000074%29",,,"externalN"
55992615500,"Bampatzia S.","Bampatzia","Stavroula",,115923659,50,41,16,8,1,8,8,"2013-2017",4,"Tripoli","University of the Peloponnese",116049516,"Department of Informatics and Telecommunications",0,,"Greece","8/12/2015",0,,,,72200,"https://api.elsevier.com/content/search/scopus?query=af-id%28116049516%29",,"Crete","externalN"
35268127200,"Banks D.","Banks","David L.","M",60008724,1368,1160,130,79,1,14,14,"1988-2019",21,"2080 Duke University Road","Duke University",114734422,"Department of Statistical Science",0,"Durham","United States","15/11/2014",0,"https://duke.edu/","duke.edu",,"27705-3191","https://api.elsevier.com/content/search/scopus?query=af-id%28114734422%29",,"NC","externalN"
57202945484,"Bano N.","Bano","N. Freddy Patricio","M",60113393,1,1,6,1,1,1,1,"2018-2018",1,"Km 5 1/2 via a Baños","Universidad Regional Autónoma de los Andes",121656259,"Carrera de Sistemas",0,"Ambato","Ecuador","23/11/2018",0,"https://www.uniandes.edu.ec/web/","uniandes.edu.ec",,,"https://api.elsevier.com/content/search/scopus?query=af-id%28121656259%29","Carrera de Sistemas","Tungurahua","national"
57202945485,"Bano N.","Bano","N. Henry W.","M",60107287,1,1,6,1,1,1,1,"2018-2018",1,"Av 17 de Julio 5-21","Universidad Técnica del Norte",,,401,"Ibarra","Ecuador","3/11/2016",272,"http://www.utn.edu.ec/web/uniportal/",,"univ",,"https://api.elsevier.com/content/search/scopus?query=af-id%2860107287%29","Técnica del Norte, Universidad",,"national"
57189466115,"Baquerizo G.","Baquerizo","Gabriela","F",117987654,6,6,11,5,3,3,5,"2016-2019",2,"Av. Las Palmas","Casa Grande University",122800411,"Department of Communication",0,"Guayaquil","Ecuador","9/7/2019",0,,,,"090613","https://api.elsevier.com/content/search/scopus?query=af-id%28122800411%29","Department of Communication",,"national"
57201657091,"Baquero D.","Baquero","Diego","M",60072054,5,5,4,1,1,1,1,"2017-2017",1,"Campus Politecnico Ruben Orellana / Ladron de Guevara E11-253, ","Escuela Politécnica Nacional",104801432,"Departamento de Automatización y Control Industrial",0,"Quito","Ecuador","2/2/2008",0,"https://www.epn.edu.ec/","epn.edu.ec",,170517,"https://api.elsevier.com/content/search/scopus?query=af-id%28104801432%29","Departamento de Automatización y Control Industrial","Ecuador","national"
7005440708,"Baquero M.","Baquero","Mariano","F",60011476,191,167,53,30,1,8,9,"1986-2019",7,"Camino de Vera","Universitat Politècnica de València",,,9512,"Valencia","Spain","3/2/2008",42807,"https://www.upv.es/","upv.es","univ",46022,"https://api.elsevier.com/content/search/scopus?query=af-id%2860011476%29","Politècnica de València, Universitat","Valencia","externalN"
6505509908,"Baquero-Escudero M.","Baquero-Escudero","Mariano","F",60011476,274,232,50,54,5,23,23,"1999-2019",10,"Camino de Vera","Universitat Politècnica de València",114332099,"Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM)",0,"Valencia","Spain","25/4/2014",0,"https://www.upv.es/","upv.es",,46022,"https://api.elsevier.com/content/search/scopus?query=af-id%28114332099%29","Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM)","Valencia","externalN"
57205676596,"Baquero-Larriva A.","Baquero-Larriva","Andrés","M",60108706,0,0,4,2,1,1,1,"2018-2018",0,"Av. 24 de Mayo 7-77 and Hernán Malo","Universidad del Azuay",122113701,"ERGON - Automotive Engineering Research and Development Center",0,"Cuenca","Ecuador","8/2/2019",0,"http://www.uazuay.edu.ec/?language=en",,,,"https://api.elsevier.com/content/search/scopus?query=af-id%28122113701%29",,,"nationalP"
6701516624,"Barân B.","Barân","Benjamín","M",60072737,1042,851,101,92,2,72,76,"1996-2019",16,"Barrio Villa Universitaria","Universidad Nacional de Asuncion",106408125,"Facultad Politécnica",0,"San Lorenzo","Paraguay","18/11/2008",0,"http://www.una.py/","una.py",,2064,"https://api.elsevier.com/content/search/scopus?query=af-id%28106408125%29",,,"externalN"
