"id_paper","YEAR","citedby_count","doctype","source_id","author_id","gender","orden","affil_id","affiliation_name","country_affil","affil_author_count","affil_document_count","org_type"
"2-s2.0-85050946261",2018,0,"Conference Paper","s21100871184","9-s2.0-57203203715","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85050946261",2018,0,"Conference Paper","s21100871184","9-s2.0-57193616936","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85050992027",2018,3,"Conference Paper","s21100871274","9-s2.0-56852502200","M",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85050992027",2018,3,"Conference Paper","s21100871274","9-s2.0-8434109700","NA",2,"9-u2.0-60046690","Universidad Pontificia Bolivariana","Colombia",1951,2882,"univ"
"2-s2.0-85050978363",2018,3,"Conference Paper","s21100871274","9-s2.0-57190567769","M",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85050978363",2018,3,"Conference Paper","s21100871274","9-s2.0-57201116287","M",2,"9-u2.0-60046690","Universidad Pontificia Bolivariana","Colombia",1951,2882,"univ"
"2-s2.0-85050967677",2018,0,"Conference Paper","s21100871274","9-s2.0-57203226033","M",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85050967677",2018,0,"Conference Paper","s21100871274","9-s2.0-57201113676","M",2,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85050997314",2018,0,"Conference Paper","s21100871274","9-s2.0-57203220480","M",1,"9-u2.0-121037504","LIDI","Ecuador",1,2,NULL
"2-s2.0-85050997314",2018,0,"Conference Paper","s21100871274","9-s2.0-57203220480","M",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85050997314",2018,0,"Conference Paper","s21100871274","9-s2.0-57203227691","F",2,"9-u2.0-121037504","LIDI","Ecuador",1,2,NULL
"2-s2.0-85050997314",2018,0,"Conference Paper","s21100871274","9-s2.0-57203227691","F",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85050961665",2018,0,"Conference Paper","s21100871274","9-s2.0-57203219804","M",1,"9-u2.0-121037462","Unidad Académica de Ingeniería Civil","Ecuador",2,1,NULL
"2-s2.0-85050961665",2018,0,"Conference Paper","s21100871274","9-s2.0-57203221172","M",2,"9-u2.0-121037462","Unidad Académica de Ingeniería Civil","Ecuador",2,1,NULL
"2-s2.0-85050996228",2018,5,"Conference Paper","s21100871274","9-s2.0-57192274114","M",1,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85050996228",2018,5,"Conference Paper","s21100871274","9-s2.0-57192274114","M",1,"9-u2.0-117877145","Instituto Tecnológico Superior","Ecuador",3,4,NULL
"2-s2.0-85050996228",2018,5,"Conference Paper","s21100871274","9-s2.0-57197731895","F",2,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85050995729",2018,1,"Conference Paper","s21100871274","9-s2.0-57200380878","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85050995729",2018,1,"Conference Paper","s21100871274","9-s2.0-6603381780","M",2,"9-u2.0-60010844","Universitat d'Alacant","Spain",4799,24953,"univ"
"2-s2.0-85050990885",2018,0,"Conference Paper","s21100871274","9-s2.0-57203219989","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85050990885",2018,0,"Conference Paper","s21100871274","9-s2.0-55574668800","M",2,"9-u2.0-60017838","Universidad de Extremadura","Spain",4800,21837,"univ"
"2-s2.0-85050972358",2018,0,"Conference Paper","s21100871274","9-s2.0-57203225162","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85050972358",2018,0,"Conference Paper","s21100871274","9-s2.0-57190377269","M",2,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85050971145",2018,3,"Conference Paper","s21100871274","9-s2.0-57203223515","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85050971145",2018,3,"Conference Paper","s21100871274","9-s2.0-57203224502","M",2,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85049184072",2018,1,"Conference Paper","s21100871274","9-s2.0-57192309813","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85049184072",2018,1,"Conference Paper","s21100871274","9-s2.0-57192309813","M",1,"9-u2.0-60025063","KU Leuven","Belgium",23129,141553,"univ"
"2-s2.0-85049184072",2018,1,"Conference Paper","s21100871274","9-s2.0-57118283600","M",2,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85050975867",2018,1,"Conference Paper","s21100871274","9-s2.0-57203227256","M",1,"9-u2.0-113041716","Instituto de Altos Estudios Nacionales","Ecuador",18,28,NULL
"2-s2.0-85050975867",2018,1,"Conference Paper","s21100871274","9-s2.0-57194634841","M",2,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85050957880",2018,1,"Conference Paper","s21100871274","9-s2.0-56436682400","M",1,"9-u2.0-60086423","Universidad de las Ciencias Informáticas, Cuba","Cuba",322,343,"univ"
"2-s2.0-85050957880",2018,1,"Conference Paper","s21100871274","9-s2.0-57203224097","F",2,"9-u2.0-60086423","Universidad de las Ciencias Informáticas, Cuba","Cuba",322,343,"univ"
"2-s2.0-85044743712",2018,5,"Article","s21100374601","9-s2.0-57195695143","M",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85044743712",2018,5,"Article","s21100374601","9-s2.0-57195695143","M",1,"9-u2.0-60026796","Universidad Autónoma de Madrid","Spain",15222,59308,"univ"
"2-s2.0-85044743712",2018,5,"Article","s21100374601","9-s2.0-6604098453","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85044743712",2018,5,"Article","s21100374601","9-s2.0-6604098453","M",2,"9-u2.0-60026796","Universidad Autónoma de Madrid","Spain",15222,59308,"univ"
"2-s2.0-85047500667",2018,0,"Conference Paper","s21100861715","9-s2.0-55134466800","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047500667",2018,0,"Conference Paper","s21100861715","9-s2.0-57196088892","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047494357",2018,0,"Conference Paper","s21100861715","9-s2.0-55014465700","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047494357",2018,0,"Conference Paper","s21100861715","9-s2.0-57202213726","F",2,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85047354123",2018,0,"Conference Paper","s21100861112","9-s2.0-57202162925","F",1,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85047354123",2018,0,"Conference Paper","s21100861112","9-s2.0-55014465700","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047445811",2018,0,"Conference Paper","s21100861715","9-s2.0-57023907200","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047445811",2018,0,"Conference Paper","s21100861715","9-s2.0-57023907200","M",1,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85047445811",2018,0,"Conference Paper","s21100861715","9-s2.0-55014465700","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047445811",2018,0,"Conference Paper","s21100861715","9-s2.0-55014465700","M",2,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85047356804",2018,0,"Conference Paper","s21100861112","9-s2.0-57193423177","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047356804",2018,0,"Conference Paper","s21100861112","9-s2.0-57202159181","F",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85049913006",2018,1,"Conference Paper","s21100868201","9-s2.0-55858295000","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85049913006",2018,1,"Conference Paper","s21100868201","9-s2.0-57202947819","M",2,"9-u2.0-60004518","Consejo Nacional de Investigaciones Científicas y Técnicas","Argentina",8568,25633,"resi"
"2-s2.0-85044157695",2018,4,"Article","s21100829268","9-s2.0-56340855500","F",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85044157695",2018,4,"Article","s21100829268","9-s2.0-56340855500","F",1,"9-u2.0-60104653","Universite Grenoble Alpes","France",14271,41918,"univ"
"2-s2.0-85044157695",2018,4,"Article","s21100829268","9-s2.0-56286347800","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85044157695",2018,4,"Article","s21100829268","9-s2.0-56286347800","M",2,"9-u2.0-60104653","Universite Grenoble Alpes","France",14271,41918,"univ"
"2-s2.0-85048092536",2018,1,"Conference Paper","s21100863086","9-s2.0-57202376541","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85048092536",2018,1,"Conference Paper","s21100863086","9-s2.0-57202385133","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050661621",2018,0,"Conference Paper","s21100870345","9-s2.0-56448821800","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050661621",2018,0,"Conference Paper","s21100870345","9-s2.0-57203139890","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050660461",2018,1,"Conference Paper","s21100870371","9-s2.0-57189038949","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050660461",2018,1,"Conference Paper","s21100870371","9-s2.0-57190216801","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050824050",2018,0,"Conference Paper","s21100870811","9-s2.0-57194567983","M",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85050824050",2018,0,"Conference Paper","s21100870811","9-s2.0-57194567983","M",1,"9-u2.0-60026796","Universidad Autónoma de Madrid","Spain",15222,59308,"univ"
"2-s2.0-85050824050",2018,0,"Conference Paper","s21100870811","9-s2.0-55886441700","M",2,"9-u2.0-60026796","Universidad Autónoma de Madrid","Spain",15222,59308,"univ"
"2-s2.0-85050752812",2018,0,"Conference Paper","s21100870665","9-s2.0-57190216801","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85050752812",2018,0,"Conference Paper","s21100870665","9-s2.0-57211177961","M",2,"9-u2.0-60024690","University of Ferrara","Italy",6406,39405,"univ"
"2-s2.0-85049173252",2018,3,"Conference Paper","s21100870342","9-s2.0-57195304110","M",1,"9-u2.0-60104040","Centre de Visió per Computador","Spain",106,893,"ngov|resi"
"2-s2.0-85049173252",2018,3,"Conference Paper","s21100870342","9-s2.0-57195304110","M",1,"9-u2.0-60023020","Universitat Autònoma de Barcelona","Spain",14252,62497,"univ"
"2-s2.0-85049173252",2018,3,"Conference Paper","s21100870342","9-s2.0-6603014642","M",2,"9-u2.0-60104040","Centre de Visió per Computador","Spain",106,893,"ngov|resi"
"2-s2.0-85049173252",2018,3,"Conference Paper","s21100870342","9-s2.0-6603014642","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85045899959",2018,13,"Conference Paper","s11600154611","9-s2.0-15050959300","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85045899959",2018,13,"Conference Paper","s11600154611","9-s2.0-8338734700","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85045952156",2018,5,"Conference Paper","s11600154611","9-s2.0-56016639400","F",1,"9-u2.0-60023932","University of Technology Sydney","Australia",6802,42496,"univ"
"2-s2.0-85045952156",2018,5,"Conference Paper","s11600154611","9-s2.0-56016639400","F",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85045952156",2018,5,"Conference Paper","s11600154611","9-s2.0-55255183300","M",2,"9-u2.0-60023932","University of Technology Sydney","Australia",6802,42496,"univ"
"2-s2.0-85046058726",2018,0,"Editorial","s11600154611","9-s2.0-7004820886","M",1,"9-u2.0-60023932","University of Technology Sydney","Australia",6802,42496,"univ"
"2-s2.0-85046058726",2018,0,"Editorial","s11600154611","9-s2.0-36843894700","F",2,"9-u2.0-60012113","Open University","United Kingdom",4702,33876,"univ"
"2-s2.0-85045531775",2018,0,"Article","s22476","9-s2.0-57201647417","M",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85045531775",2018,0,"Article","s22476","9-s2.0-57201647223","M",2,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85047075736",2018,1,"Article","s19700181218","9-s2.0-36615238100","M",1,"9-u2.0-60108603","Escuela Superior Politécnica de Chimborazo","Ecuador",459,371,"univ"
"2-s2.0-85047075736",2018,1,"Article","s19700181218","9-s2.0-57192939167","M",2,"9-u2.0-60000409","Universidad Autónoma de Yucatán","Mexico",2192,3979,"univ"
"2-s2.0-84957823992",2018,12,"Article","s9700153238","9-s2.0-54405740700","M",1,"9-u2.0-60108603","Escuela Superior Politécnica de Chimborazo","Ecuador",459,371,"univ"
"2-s2.0-84957823992",2018,12,"Article","s9700153238","9-s2.0-7004141022","NA",2,"9-u2.0-60033284","University of Seville","Spain",11245,51621,"univ"
"2-s2.0-85032821637",2018,4,"Article","s21100364916","9-s2.0-55434810600","M",1,"9-u2.0-60002439","Universidad De Los Andes, Merida","Venezuela",3173,7409,"univ"
"2-s2.0-85032821637",2018,4,"Article","s21100364916","9-s2.0-55434810600","M",1,"9-u2.0-60072064","Universidad Tecnica Particular de Loja","Ecuador",983,1450,"univ"
"2-s2.0-85032821637",2018,4,"Article","s21100364916","9-s2.0-57196392625","M",2,"9-u2.0-60002439","Universidad De Los Andes, Merida","Venezuela",3173,7409,"univ"
"2-s2.0-85042790360",2018,2,"Article","s18400156714","9-s2.0-56209050900","F",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85042790360",2018,2,"Article","s18400156714","9-s2.0-6603381780","M",2,"9-u2.0-60010844","Universitat d'Alacant","Spain",4799,24953,"univ"
"2-s2.0-85036475680",2018,12,"Article","s20952","9-s2.0-57198351965","M",1,"9-u2.0-60013402","Oregon State University","United States",16832,86201,"univ"
"2-s2.0-85036475680",2018,12,"Article","s20952","9-s2.0-57198351965","M",1,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85036475680",2018,12,"Article","s20952","9-s2.0-55202333300","M",2,"9-u2.0-60013402","Oregon State University","United States",16832,86201,"univ"
"2-s2.0-85034415787",2018,36,"Article","s19419","9-s2.0-57190294959","M",1,"9-u2.0-60029681","Pontificia Universidad Católica de Chile","Chile",14616,40686,"univ"
"2-s2.0-85034415787",2018,36,"Article","s19419","9-s2.0-57190294959","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85034415787",2018,36,"Article","s19419","9-s2.0-23393559900","F",2,"9-u2.0-60029681","Pontificia Universidad Católica de Chile","Chile",14616,40686,"univ"
"2-s2.0-85045528338",2018,4,"Article","s22476","9-s2.0-57192675056","M",1,"9-u2.0-60105370","Universidad Bernardo O'Higgins","Chile",208,625,"univ"
"2-s2.0-85045528338",2018,4,"Article","s22476","9-s2.0-35077039600","M",2,"9-u2.0-60016278","Universidad de Talca","Chile",1655,6033,"univ"
"2-s2.0-85045528338",2018,4,"Article","s22476","9-s2.0-35077039600","M",2,"9-u2.0-60072050","Universidad Catolica de Santiago de Guayaquil","Ecuador",343,503,"univ"
"2-s2.0-85041857004",2018,12,"Article","s19600166036","9-s2.0-57194073594","M",1,"9-u2.0-60020599","University of Twente","Netherlands",8182,47177,"univ"
"2-s2.0-85041857004",2018,12,"Article","s19600166036","9-s2.0-57194073594","M",1,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85041857004",2018,12,"Article","s19600166036","9-s2.0-6506582516","M",2,"9-u2.0-60104441","Universidad de las Americas - Ecuador","Ecuador",387,662,"univ"
"2-s2.0-85041857004",2018,12,"Article","s19600166036","9-s2.0-6506582516","M",2,"9-u2.0-60005315","Instituto de Desenvolvimento de Novas Tecnologias","Portugal",180,1062,"resi"
"2-s2.0-85042427475",2018,8,"Article","s23706","9-s2.0-57193534063","F",1,"9-u2.0-60015864","Arizona State University Downtown Phoenix Campus","United States",918,4852,"univ"
"2-s2.0-85042427475",2018,8,"Article","s23706","9-s2.0-57195311855","M",2,"9-u2.0-60003892","Arizona State University","United States",19918,113671,"univ"
"2-s2.0-85043398279",2018,7,"Article","s25529","9-s2.0-56597830500","M",1,"9-u2.0-60033284","University of Seville","Spain",11245,51621,"univ"
"2-s2.0-85043398279",2018,7,"Article","s25529","9-s2.0-56597830500","M",1,"9-u2.0-60108339","Universidad Tecnológica Equinoccial","Ecuador",214,379,"univ"
"2-s2.0-85043398279",2018,7,"Article","s25529","9-s2.0-7006524767","M",2,"9-u2.0-60033284","University of Seville","Spain",11245,51621,"univ"
"2-s2.0-85043398279",2018,7,"Article","s25529","9-s2.0-7006524767","M",2,"9-u2.0-60031126","Tokyo Institute of Technology","Japan",31503,143720,"univ"
"2-s2.0-85048317286",2018,2,"Conference Paper","s11600154611","9-s2.0-57198323722","M",1,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85048317286",2018,2,"Conference Paper","s11600154611","9-s2.0-57202431444","M",2,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85048442723",2018,0,"Conference Paper","s11600154611","9-s2.0-57202457319","M",1,"9-u2.0-60001873","Kyung Hee University","South Korea",14113,51390,"univ"
"2-s2.0-85048442723",2018,0,"Conference Paper","s11600154611","9-s2.0-57202457319","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85048442723",2018,0,"Conference Paper","s11600154611","9-s2.0-57202452203","M",2,"9-u2.0-60001873","Kyung Hee University","South Korea",14113,51390,"univ"
"2-s2.0-85047502362",2018,0,"Conference Paper","s21100861706","9-s2.0-57202210219","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85047502362",2018,0,"Conference Paper","s21100861706","9-s2.0-12240687000","F",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85047498013",2018,3,"Conference Paper","s21100861706","9-s2.0-57211402331","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85047498013",2018,3,"Conference Paper","s21100861706","9-s2.0-12240687000","F",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85047469378",2018,0,"Conference Paper","s21100861706","9-s2.0-56535317400","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85047469378",2018,0,"Conference Paper","s21100861706","9-s2.0-57202215892","NA",2,"9-u2.0-60028442","Universidad Politécnica de Madrid","Spain",8447,27660,"univ"
"2-s2.0-85047492803",2018,0,"Conference Paper","s21100861706","9-s2.0-57203744720","M",1,"9-u2.0-60009455","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Madrid","Spain",1349,3522,"univ"
"2-s2.0-85047492803",2018,0,"Conference Paper","s21100861706","9-s2.0-56535317400","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85047482219",2018,1,"Conference Paper","s21100861706","9-s2.0-57203744720","M",1,"9-u2.0-60009455","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Madrid","Spain",1349,3522,"univ"
"2-s2.0-85047482219",2018,1,"Conference Paper","s21100861706","9-s2.0-57203744720","M",1,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85047482219",2018,1,"Conference Paper","s21100861706","9-s2.0-56535317400","M",2,"9-u2.0-60009455","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Madrid","Spain",1349,3522,"univ"
"2-s2.0-85047482219",2018,1,"Conference Paper","s21100861706","9-s2.0-56535317400","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85047307970",2018,2,"Conference Paper","s21100861105","9-s2.0-57203744720","M",1,"9-u2.0-60009455","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Madrid","Spain",1349,3522,"univ"
"2-s2.0-85047307970",2018,2,"Conference Paper","s21100861105","9-s2.0-56535317400","M",2,"9-u2.0-60009455","Escuela Tecnica Superior de Ingenieros de Telecomunicacion, Madrid","Spain",1349,3522,"univ"
"2-s2.0-85047307970",2018,2,"Conference Paper","s21100861105","9-s2.0-56535317400","M",2,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85046099635",2018,6,"Conference Paper","s21100858344","9-s2.0-57201775807","F",1,"9-u2.0-60072063","Pontificia Universidad Catolica del Ecuador","Ecuador",889,1405,"univ"
"2-s2.0-85046099635",2018,6,"Conference Paper","s21100858344","9-s2.0-55667482200","M",2,"9-u2.0-60018940","Universidad Rey Juan Carlos","Spain",3215,13815,"univ"
"2-s2.0-85035772681",2018,0,"Article","s28468","9-s2.0-26024610600","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85035772681",2018,0,"Article","s28468","9-s2.0-57197873429","F",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85046549608",2018,1,"Conference Paper","s21100859027","9-s2.0-57201944522","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85046549608",2018,1,"Conference Paper","s21100859027","9-s2.0-57193610521","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85046531360",2018,1,"Conference Paper","s21100859027","9-s2.0-57201944522","M",1,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85046531360",2018,1,"Conference Paper","s21100859027","9-s2.0-57201944492","M",2,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85047089156",2018,0,"Conference Paper","s21100860680","9-s2.0-57191542793","F",1,"9-u2.0-60105389","Universidad Laica Eloy Alfaro de Manabí","Ecuador",154,201,"univ"
"2-s2.0-85047089156",2018,0,"Conference Paper","s21100860680","9-s2.0-57202076080","F",2,"9-u2.0-60105389","Universidad Laica Eloy Alfaro de Manabí","Ecuador",154,201,"univ"
"2-s2.0-85046102741",2018,1,"Conference Paper","s21100858342","9-s2.0-57189728827","M",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85046102741",2018,1,"Conference Paper","s21100858342","9-s2.0-6701738123","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85046349993",2018,1,"Conference Paper","s21100225802","9-s2.0-57201883936","M",1,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85046349993",2018,1,"Conference Paper","s21100225802","9-s2.0-57195621574","M",2,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85046122820",2018,0,"Conference Paper","s21100858364","9-s2.0-57201797690","F",1,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85046122820",2018,0,"Conference Paper","s21100858364","9-s2.0-57023591200","M",2,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85042269254",2018,1,"Article","s22476","9-s2.0-57200721551","M",1,"9-u2.0-60072042","Universidad de Guayaquil","Ecuador",942,821,"univ"
"2-s2.0-85042269254",2018,1,"Article","s22476","9-s2.0-57195304685","M",2,"9-u2.0-60072050","Universidad Catolica de Santiago de Guayaquil","Ecuador",343,503,"univ"
"2-s2.0-85044985503",2018,4,"Article","s19700181218","9-s2.0-57191531231","M",1,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85044985503",2018,4,"Article","s19700181218","9-s2.0-57189620190","M",2,"9-u2.0-60037625","Universidad Nacional Experimental Politécnica Antonio José de Sucre","Venezuela",111,153,"univ"
"2-s2.0-85038884561",2018,6,"Article","s30441","9-s2.0-57200036569","M",1,"9-u2.0-60107773","Universidad Técnica de Machala","Ecuador",317,257,"univ"
"2-s2.0-85038884561",2018,6,"Article","s30441","9-s2.0-57191619689","M",2,"9-u2.0-60107773","Universidad Técnica de Machala","Ecuador",317,257,"univ"
"2-s2.0-85038884561",2018,6,"Article","s30441","9-s2.0-57191619689","M",2,"9-u2.0-60023610","Universidade da Coruña","Spain",4998,14044,"univ"
"2-s2.0-84996565822",2018,3,"Conference Paper","s20007","9-s2.0-56524481200","M",1,"9-u2.0-60011476","Universitat Politècnica de València","Spain",9512,42807,"univ"
"2-s2.0-84996565822",2018,3,"Conference Paper","s20007","9-s2.0-56524481200","M",1,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-84996565822",2018,3,"Conference Paper","s20007","9-s2.0-36625239200","M",2,"9-u2.0-60016636","Blekinge Tekniska Högskola","Sweden",803,4261,"coll"
"2-s2.0-85028717177",2018,17,"Article","s21080","9-s2.0-55143911400","M",1,"9-u2.0-60015875","University of Aberdeen","United Kingdom",10142,61532,"univ"
"2-s2.0-85028717177",2018,17,"Article","s21080","9-s2.0-57194834706","NA",2,"9-u2.0-60015875","University of Aberdeen","United Kingdom",10142,61532,"univ"
